Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",0.0800117324687219,0.006512240402947088,12.28636037952667,1.0722595656678494e-34
Return_lag1,-6.312163722123554,1.6855577630859242,-3.744851621440268,0.00018050041973498036
Return_lag2,10.27241021516013,2.051522489771864,5.0072130656010785,5.522378636654885e-07
Return_lag3,-11.356246190652445,2.272730551806836,-4.996741114613941,5.830726012363945e-07
VIX_Close,-0.10834940556786238,0.02701819843625164,-4.010237981762866,6.06575794453314e-05
month_end,1.250077109238952,0.4668392119571392,2.6777465928755837,0.007411927081767305
quarter_end,1.003438535511141,0.2797733169366175,3.586612713815269,0.0003350012978172505
january,-0.9941905586719377,0.2609862642215219,-3.809359705720303,0.00013932713670328684
Peer_Agg_Flow,-22.15091913881011,0.8909692477022383,-24.86159785642,1.9373510028966744e-136
